classes,entities,level1classes
wordnet_writer_110794014,/m/01m4kpp,wordnet_person_100007846
wordnet_writer_110794014,/m/0721cy,wordnet_person_100007846
wordnet_writer_110794014,/m/05bnq3j,wordnet_person_100007846
wordnet_writer_110794014,/m/03_hd,wordnet_person_100007846
wordnet_writer_110794014,/m/03y_46,wordnet_person_100007846
wordnet_writer_110794014,/m/05p92jn,wordnet_person_100007846
wordnet_writer_110794014,/m/02633g,wordnet_person_100007846
wordnet_writer_110794014,/m/014dm6,wordnet_person_100007846
wordnet_writer_110794014,/m/056rgc,wordnet_person_100007846
wordnet_writer_110794014,/m/03pmzt,wordnet_person_100007846
wordnet_writer_110794014,/m/0bksh,wordnet_person_100007846
wordnet_writer_110794014,/m/01vz0g4,wordnet_person_100007846
wordnet_writer_110794014,/m/0pgjm,wordnet_person_100007846
wordnet_writer_110794014,/m/0knjh,wordnet_person_100007846
wordnet_writer_110794014,/m/0m31m,wordnet_person_100007846
wordnet_writer_110794014,/m/0405l,wordnet_person_100007846
wordnet_writer_110794014,/m/06101p,wordnet_person_100007846
wordnet_writer_110794014,/m/06z9yh,wordnet_person_100007846
wordnet_writer_110794014,/m/01wmcbg,wordnet_person_100007846
wordnet_writer_110794014,/m/01t265,wordnet_person_100007846
wordnet_writer_110794014,/m/06y9c2,wordnet_person_100007846
wordnet_writer_110794014,/m/023kzp,wordnet_person_100007846
wordnet_writer_110794014,/m/020ffd,wordnet_person_100007846
wordnet_writer_110794014,/m/01rcmg,wordnet_person_100007846
wordnet_writer_110794014,/m/0drdv,wordnet_person_100007846
wordnet_writer_110794014,/m/0pmhf,wordnet_person_100007846
wordnet_writer_110794014,/m/0gd_b_,wordnet_person_100007846
wordnet_writer_110794014,/m/016nff,wordnet_person_100007846
wordnet_writer_110794014,/m/026l37,wordnet_person_100007846
wordnet_writer_110794014,/m/020x5r,wordnet_person_100007846
wordnet_writer_110794014,/m/05wjnt,wordnet_person_100007846
wordnet_writer_110794014,/m/026m0,wordnet_person_100007846
wordnet_writer_110794014,/m/01nxzv,wordnet_person_100007846
wordnet_writer_110794014,/m/0hnlx,wordnet_person_100007846
wordnet_writer_110794014,/m/048wrb,wordnet_person_100007846
wordnet_writer_110794014,/m/0kft,wordnet_person_100007846
wordnet_writer_110794014,/m/058frd,wordnet_person_100007846
wordnet_writer_110794014,/m/015v3r,wordnet_person_100007846
wordnet_writer_110794014,/m/035sc2,wordnet_person_100007846
wordnet_writer_110794014,/m/04b19t,wordnet_person_100007846
wordnet_writer_110794014,/m/02lf0c,wordnet_person_100007846
wordnet_writer_110794014,/m/02t_v1,wordnet_person_100007846
wordnet_writer_110794014,/m/02hfp_,wordnet_person_100007846
wordnet_writer_110794014,/m/07m77x,wordnet_person_100007846
wordnet_writer_110794014,/m/03f0r5w,wordnet_person_100007846
wordnet_writer_110794014,/m/0h25,wordnet_person_100007846
wordnet_writer_110794014,/m/01vb6z,wordnet_person_100007846
wordnet_writer_110794014,/m/01tnxc,wordnet_person_100007846
wordnet_writer_110794014,/m/09g0h,wordnet_person_100007846
wordnet_writer_110794014,/m/018n6m,wordnet_person_100007846
wordnet_writer_110794014,/m/01tspc6,wordnet_person_100007846
wordnet_writer_110794014,/m/05qzv,wordnet_person_100007846
wordnet_writer_110794014,/m/03cxsvl,wordnet_person_100007846
wordnet_writer_110794014,/m/07lz9l,wordnet_person_100007846
wordnet_writer_110794014,/m/01h1b,wordnet_person_100007846
wordnet_writer_110794014,/m/014635,wordnet_person_100007846
wordnet_writer_110794014,/m/02wr2r,wordnet_person_100007846
wordnet_writer_110794014,/m/01vvyc_,wordnet_person_100007846
wordnet_writer_110794014,/m/01wd9vs,wordnet_person_100007846
wordnet_writer_110794014,/m/016z1c,wordnet_person_100007846
wordnet_writer_110794014,/m/029h45,wordnet_person_100007846
wordnet_writer_110794014,/m/035wq7,wordnet_person_100007846
wordnet_writer_110794014,/m/013v5j,wordnet_person_100007846
wordnet_writer_110794014,/m/074qgb,wordnet_person_100007846
wordnet_writer_110794014,/m/0894_x,wordnet_person_100007846
wordnet_writer_110794014,/m/01nd6v,wordnet_person_100007846
wordnet_writer_110794014,/m/0151w_,wordnet_person_100007846
wordnet_writer_110794014,/m/037jz,wordnet_person_100007846
wordnet_writer_110794014,/m/0lrh,wordnet_person_100007846
wordnet_writer_110794014,/m/021j72,wordnet_person_100007846
wordnet_writer_110794014,/m/0jrny,wordnet_person_100007846
wordnet_writer_110794014,/m/01gx5f,wordnet_person_100007846
wordnet_writer_110794014,/m/01tdnyh,wordnet_person_100007846
wordnet_writer_110794014,/m/02cm2m,wordnet_person_100007846
wordnet_writer_110794014,/m/05183k,wordnet_person_100007846
wordnet_writer_110794014,/m/0j3v,wordnet_person_100007846
wordnet_writer_110794014,/m/0m8_v,wordnet_person_100007846
wordnet_writer_110794014,/m/0341n5,wordnet_person_100007846
wordnet_writer_110794014,/m/06g4_,wordnet_person_100007846
wordnet_writer_110794014,/m/0382m4,wordnet_person_100007846
wordnet_writer_110794014,/m/07y_r,wordnet_person_100007846
wordnet_writer_110794014,/m/03flwk,wordnet_person_100007846
wordnet_writer_110794014,/m/01r_t_,wordnet_person_100007846
wordnet_writer_110794014,/m/0h0p_,wordnet_person_100007846
wordnet_writer_110794014,/m/021npv,wordnet_person_100007846
wordnet_writer_110794014,/m/0282x,wordnet_person_100007846
wordnet_writer_110794014,/m/030hbp,wordnet_person_100007846
wordnet_writer_110794014,/m/0pz7h,wordnet_person_100007846
wordnet_writer_110794014,/m/06jnvs,wordnet_person_100007846
wordnet_writer_110794014,/m/0pmw9,wordnet_person_100007846
wordnet_writer_110794014,/m/01bpn,wordnet_person_100007846
wordnet_writer_110794014,/m/0c3kw,wordnet_person_100007846
wordnet_writer_110794014,/m/0gjvqm,wordnet_person_100007846
wordnet_writer_110794014,/m/046qq,wordnet_person_100007846
wordnet_writer_110794014,/m/03_gd,wordnet_person_100007846
wordnet_writer_110794014,/m/01hxs4,wordnet_person_100007846
wordnet_writer_110794014,/m/06y8v,wordnet_person_100007846
wordnet_writer_110794014,/m/01fxfk,wordnet_person_100007846
wordnet_writer_110794014,/m/0mdqp,wordnet_person_100007846
wordnet_writer_110794014,/m/03qhyn8,wordnet_person_100007846
wordnet_writer_110794014,/m/05m7zg,wordnet_person_100007846
wordnet_writer_110794014,/m/0b7t3p,wordnet_person_100007846
wordnet_writer_110794014,/m/026n3rs,wordnet_person_100007846
wordnet_writer_110794014,/m/0jf1b,wordnet_person_100007846
wordnet_writer_110794014,/m/01y8d4,wordnet_person_100007846
wordnet_writer_110794014,/m/02zyy4,wordnet_person_100007846
wordnet_writer_110794014,/m/0674cw,wordnet_person_100007846
wordnet_writer_110794014,/m/054bt3,wordnet_person_100007846
wordnet_writer_110794014,/m/04crrxr,wordnet_person_100007846
wordnet_writer_110794014,/m/043zg,wordnet_person_100007846
wordnet_writer_110794014,/m/0fvf9q,wordnet_person_100007846
wordnet_writer_110794014,/m/0534v,wordnet_person_100007846
wordnet_writer_110794014,/m/0l6qt,wordnet_person_100007846
wordnet_writer_110794014,/m/076_74,wordnet_person_100007846
wordnet_writer_110794014,/m/08hp53,wordnet_person_100007846
wordnet_writer_110794014,/m/0cj2k3,wordnet_person_100007846
wordnet_writer_110794014,/m/01pg1d,wordnet_person_100007846
wordnet_writer_110794014,/m/03s2y9,wordnet_person_100007846
wordnet_writer_110794014,/m/03vrp,wordnet_person_100007846
wordnet_writer_110794014,/m/03ys2f,wordnet_person_100007846
wordnet_writer_110794014,/m/03nb5v,wordnet_person_100007846
wordnet_writer_110794014,/m/0bjkpt,wordnet_person_100007846
wordnet_writer_110794014,/m/01b9z4,wordnet_person_100007846
wordnet_writer_110794014,/m/0499lc,wordnet_person_100007846
wordnet_writer_110794014,/m/01r93l,wordnet_person_100007846
wordnet_writer_110794014,/m/07w21,wordnet_person_100007846
wordnet_writer_110794014,/m/054187,wordnet_person_100007846
wordnet_writer_110794014,/m/015wnl,wordnet_person_100007846
wordnet_writer_110794014,/m/06c97,wordnet_person_100007846
wordnet_writer_110794014,/m/028knk,wordnet_person_100007846
wordnet_writer_110794014,/m/091yn0,wordnet_person_100007846
wordnet_writer_110794014,/m/0dpqk,wordnet_person_100007846
wordnet_writer_110794014,/m/01wl38s,wordnet_person_100007846
wordnet_writer_110794014,/m/01l1hr,wordnet_person_100007846
wordnet_writer_110794014,/m/07pzc,wordnet_person_100007846
wordnet_writer_110794014,/m/027xbpw,wordnet_person_100007846
wordnet_writer_110794014,/m/059xnf,wordnet_person_100007846
wordnet_writer_110794014,/m/0250f,wordnet_person_100007846
wordnet_writer_110794014,/m/01m65sp,wordnet_person_100007846
wordnet_writer_110794014,/m/0q1lp,wordnet_person_100007846
wordnet_writer_110794014,/m/01wg982,wordnet_person_100007846
wordnet_writer_110794014,/m/01n1gc,wordnet_person_100007846
wordnet_writer_110794014,/m/03c602,wordnet_person_100007846
wordnet_writer_110794014,/m/052hl,wordnet_person_100007846
wordnet_writer_110794014,/m/039n1,wordnet_person_100007846
wordnet_writer_110794014,/m/01nr36,wordnet_person_100007846
wordnet_writer_110794014,/m/0b_fw,wordnet_person_100007846
wordnet_writer_110794014,/m/0347xz,wordnet_person_100007846
wordnet_writer_110794014,/m/02hhtj,wordnet_person_100007846
wordnet_writer_110794014,/m/032v0v,wordnet_person_100007846
wordnet_writer_110794014,/m/01q_ph,wordnet_person_100007846
wordnet_writer_110794014,/m/05x8n,wordnet_person_100007846
wordnet_writer_110794014,/m/05xd8x,wordnet_person_100007846
wordnet_writer_110794014,/m/045zr,wordnet_person_100007846
wordnet_writer_110794014,/m/07f7jp,wordnet_person_100007846
wordnet_writer_110794014,/m/05kfs,wordnet_person_100007846
wordnet_writer_110794014,/m/026lj,wordnet_person_100007846
wordnet_writer_110794014,/m/02nygk,wordnet_person_100007846
wordnet_writer_110794014,/m/018ygt,wordnet_person_100007846
wordnet_writer_110794014,/m/06brp0,wordnet_person_100007846
wordnet_writer_110794014,/m/01lc5,wordnet_person_100007846
wordnet_writer_110794014,/m/01gn36,wordnet_person_100007846
wordnet_writer_110794014,/m/0177s6,wordnet_person_100007846
wordnet_writer_110794014,/m/016tb7,wordnet_person_100007846
wordnet_writer_110794014,/m/0fx02,wordnet_person_100007846
wordnet_writer_110794014,/m/04l3_z,wordnet_person_100007846
wordnet_writer_110794014,/m/01yb09,wordnet_person_100007846
wordnet_writer_110794014,/m/0dw6b,wordnet_person_100007846
wordnet_writer_110794014,/m/06w6_,wordnet_person_100007846
wordnet_writer_110794014,/m/01lly5,wordnet_person_100007846
wordnet_writer_110794014,/m/02hh8j,wordnet_person_100007846
wordnet_writer_110794014,/m/014zfs,wordnet_person_100007846
wordnet_writer_110794014,/m/01my4f,wordnet_person_100007846
wordnet_writer_110794014,/m/06j8q_,wordnet_person_100007846
wordnet_writer_110794014,/m/07kb5,wordnet_person_100007846
wordnet_writer_110794014,/m/02cllz,wordnet_person_100007846
wordnet_writer_110794014,/m/01vhb0,wordnet_person_100007846
wordnet_writer_110794014,/m/02w5q6,wordnet_person_100007846
wordnet_writer_110794014,/m/054fvj,wordnet_person_100007846
wordnet_writer_110794014,/m/0223g8,wordnet_person_100007846
wordnet_writer_110794014,/m/02_wxh,wordnet_person_100007846
wordnet_writer_110794014,/m/0gz_,wordnet_person_100007846
wordnet_writer_110794014,/m/01r2c7,wordnet_person_100007846
wordnet_writer_110794014,/m/06cddt,wordnet_person_100007846
wordnet_writer_110794014,/m/01f7j9,wordnet_person_100007846
wordnet_writer_110794014,/m/01svq8,wordnet_person_100007846
wordnet_writer_110794014,/m/03rx9,wordnet_person_100007846
wordnet_writer_110794014,/m/016vqk,wordnet_person_100007846
wordnet_writer_110794014,/m/03q95r,wordnet_person_100007846
wordnet_writer_110794014,/m/032q8q,wordnet_person_100007846
wordnet_writer_110794014,/m/05y5fw,wordnet_person_100007846
wordnet_writer_110794014,/m/0gthm,wordnet_person_100007846
wordnet_writer_110794014,/m/0169dl,wordnet_person_100007846
wordnet_writer_110794014,/m/01vsn38,wordnet_person_100007846
wordnet_writer_110794014,/m/030h95,wordnet_person_100007846
wordnet_writer_110794014,/m/06v8s0,wordnet_person_100007846
wordnet_writer_110794014,/m/02dh86,wordnet_person_100007846
wordnet_writer_110794014,/m/01d4cb,wordnet_person_100007846
wordnet_writer_110794014,/m/04fkg4,wordnet_person_100007846
wordnet_writer_110794014,/m/01pfkw,wordnet_person_100007846
wordnet_writer_110794014,/m/03f0324,wordnet_person_100007846
wordnet_writer_110794014,/m/028p0,wordnet_person_100007846
wordnet_writer_110794014,/m/0g_rs_,wordnet_person_100007846
wordnet_writer_110794014,/m/02p5hf,wordnet_person_100007846
wordnet_writer_110794014,/m/026b7bz,wordnet_person_100007846
wordnet_writer_110794014,/m/07_3qd,wordnet_person_100007846
wordnet_writer_110794014,/m/01p6xx,wordnet_person_100007846
wordnet_writer_110794014,/m/0k_mt,wordnet_person_100007846
wordnet_writer_110794014,/m/02pb53,wordnet_person_100007846
wordnet_writer_110794014,/m/03f2_rc,wordnet_person_100007846
wordnet_writer_110794014,/m/0f1jhc,wordnet_person_100007846
wordnet_writer_110794014,/m/01vv6_6,wordnet_person_100007846
wordnet_writer_110794014,/m/01dhmw,wordnet_person_100007846
wordnet_writer_110794014,/m/082mw,wordnet_person_100007846
wordnet_writer_110794014,/m/0brkwj,wordnet_person_100007846
wordnet_writer_110794014,/m/070w7s,wordnet_person_100007846
wordnet_writer_110794014,/m/016yzz,wordnet_person_100007846
wordnet_writer_110794014,/m/01s3kv,wordnet_person_100007846
wordnet_writer_110794014,/m/03f77,wordnet_person_100007846
wordnet_writer_110794014,/m/0ds2sb,wordnet_person_100007846
wordnet_writer_110794014,/m/0gr36,wordnet_person_100007846
wordnet_writer_110794014,/m/02645b,wordnet_person_100007846
wordnet_writer_110794014,/m/01r4zfk,wordnet_person_100007846
wordnet_writer_110794014,/m/042q3,wordnet_person_100007846
wordnet_writer_110794014,/m/016732,wordnet_person_100007846
wordnet_writer_110794014,/m/012x2b,wordnet_person_100007846
wordnet_writer_110794014,/m/07c37,wordnet_person_100007846
wordnet_writer_110794014,/m/01kt17,wordnet_person_100007846
wordnet_writer_110794014,/m/034x61,wordnet_person_100007846
wordnet_writer_110794014,/m/01nczg,wordnet_person_100007846
wordnet_writer_110794014,/m/060pl5,wordnet_person_100007846
wordnet_writer_110794014,/m/0cj2nl,wordnet_person_100007846
wordnet_writer_110794014,/m/039bp,wordnet_person_100007846
wordnet_writer_110794014,/m/01q7cb_,wordnet_person_100007846
wordnet_writer_110794014,/m/057176,wordnet_person_100007846
wordnet_writer_110794014,/m/04mhbh,wordnet_person_100007846
wordnet_writer_110794014,/m/04dyqk,wordnet_person_100007846
wordnet_writer_110794014,/m/01kws3,wordnet_person_100007846
wordnet_writer_110794014,/m/013km,wordnet_person_100007846
wordnet_writer_110794014,/m/01x1cn2,wordnet_person_100007846
wordnet_writer_110794014,/m/02vyw,wordnet_person_100007846
wordnet_writer_110794014,/m/0cv9fc,wordnet_person_100007846
wordnet_writer_110794014,/m/04z0g,wordnet_person_100007846
wordnet_writer_110794014,/m/01kwsg,wordnet_person_100007846
wordnet_writer_110794014,/m/027j79k,wordnet_person_100007846
wordnet_writer_110794014,/m/04jzj,wordnet_person_100007846
wordnet_writer_110794014,/m/05m883,wordnet_person_100007846
wordnet_writer_110794014,/m/0p3sf,wordnet_person_100007846
wordnet_writer_110794014,/m/04353,wordnet_person_100007846
wordnet_writer_110794014,/m/01nx_8,wordnet_person_100007846
wordnet_writer_110794014,/m/02zjd,wordnet_person_100007846
wordnet_writer_110794014,/m/03dpqd,wordnet_person_100007846
wordnet_writer_110794014,/m/0m0nq,wordnet_person_100007846
wordnet_writer_110794014,/m/01v80y,wordnet_person_100007846
wordnet_writer_110794014,/m/07g7h2,wordnet_person_100007846
wordnet_writer_110794014,/m/01wd9lv,wordnet_person_100007846
wordnet_writer_110794014,/m/0c73g,wordnet_person_100007846
wordnet_writer_110794014,/m/03kpvp,wordnet_person_100007846
wordnet_writer_110794014,/m/04t2l2,wordnet_person_100007846
wordnet_writer_110794014,/m/05g7q,wordnet_person_100007846
wordnet_writer_110794014,/m/015c4g,wordnet_person_100007846
wordnet_writer_110794014,/m/09pl3s,wordnet_person_100007846
wordnet_writer_110794014,/m/03bx_5q,wordnet_person_100007846
wordnet_writer_110794014,/m/02rk45,wordnet_person_100007846
wordnet_writer_110794014,/m/067xw,wordnet_person_100007846
wordnet_writer_110794014,/m/0969fd,wordnet_person_100007846
wordnet_writer_110794014,/m/0prfz,wordnet_person_100007846
wordnet_writer_110794014,/m/016hvl,wordnet_person_100007846
wordnet_writer_110794014,/m/0bmh4,wordnet_person_100007846
wordnet_writer_110794014,/m/01t07j,wordnet_person_100007846
wordnet_writer_110794014,/m/01_6dw,wordnet_person_100007846
wordnet_writer_110794014,/m/0p_2r,wordnet_person_100007846
wordnet_writer_110794014,/m/01pgk0,wordnet_person_100007846
wordnet_writer_110794014,/m/01jgpsh,wordnet_person_100007846
wordnet_writer_110794014,/m/033rq,wordnet_person_100007846
wordnet_writer_110794014,/m/081lh,wordnet_person_100007846
wordnet_writer_110794014,/m/0151xv,wordnet_person_100007846
wordnet_writer_110794014,/m/018d6l,wordnet_person_100007846
wordnet_writer_110794014,/m/06q5t7,wordnet_person_100007846
wordnet_writer_110794014,/m/017b2p,wordnet_person_100007846
wordnet_writer_110794014,/m/01lct6,wordnet_person_100007846
wordnet_writer_110794014,/m/01900g,wordnet_person_100007846
wordnet_writer_110794014,/m/01gf5h,wordnet_person_100007846
wordnet_writer_110794014,/m/0275_pj,wordnet_person_100007846
wordnet_writer_110794014,/m/03vrv9,wordnet_person_100007846
wordnet_writer_110794014,/m/03jqw5,wordnet_person_100007846
wordnet_writer_110794014,/m/01p1z_,wordnet_person_100007846
wordnet_writer_110794014,/m/06mn7,wordnet_person_100007846
wordnet_writer_110794014,/m/0343h,wordnet_person_100007846
wordnet_writer_110794014,/m/0420y,wordnet_person_100007846
wordnet_writer_110794014,/m/0b05xm,wordnet_person_100007846
wordnet_writer_110794014,/m/01vwyqp,wordnet_person_100007846
wordnet_writer_110794014,/m/01tszq,wordnet_person_100007846
wordnet_writer_110794014,/m/0ldd,wordnet_person_100007846
wordnet_writer_110794014,/m/02xyl,wordnet_person_100007846
wordnet_writer_110794014,/m/047q2wc,wordnet_person_100007846
wordnet_writer_110794014,/m/02pzck,wordnet_person_100007846
wordnet_writer_110794014,/m/01ycck,wordnet_person_100007846
wordnet_writer_110794014,/m/03fw4y,wordnet_person_100007846
wordnet_writer_110794014,/m/058w5,wordnet_person_100007846
wordnet_writer_110794014,/m/04n7njg,wordnet_person_100007846
wordnet_writer_110794014,/m/0c1fs,wordnet_person_100007846
wordnet_writer_110794014,/m/021lby,wordnet_person_100007846
wordnet_writer_110794014,/m/01mh8zn,wordnet_person_100007846
wordnet_writer_110794014,/m/0py5b,wordnet_person_100007846
wordnet_writer_110794014,/m/0kp2_,wordnet_person_100007846
wordnet_writer_110794014,/m/07xr3w,wordnet_person_100007846
wordnet_writer_110794014,/m/063tn,wordnet_person_100007846
wordnet_writer_110794014,/m/0gs7x,wordnet_person_100007846
